CODE;PRODUCTO;TIPO_CARROCERIA;COMBUSTIBLE;Potencia_;TRANS;FORMA_PAGO;ESTADO_CIVIL;GENERO;OcupaciOn;PROVINCIA;Campanna1;Campanna2;Campanna3;Zona _Renta;REV_Garantia;Averia_grave;QUEJA_CAC;COSTE_VENTA;km_anno;Revisiones;Edad Cliente;EDAD_COCHE;prediccion;probabilidad_compra
CLIN10506;H;TIPO7;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Cadiz;SI;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;4343;0;0;27;0;1;0.9490788450793628
CLIN10507;H;TIPO7;FUEL 1;Media;M;Financiera Marca;CASADO;M;Funcionario;Huelva;SI;NO;NO;Medio;NO DATA;No;NO;2277;0;2;21;0;1;0.9651453183455987
CLIN10508;H;TIPO7;FUEL 1;Media;M;Contado;CASADO;F;Funcionario;Castellon;NO;NO;NO;Alto;NO DATA;No;NO;1475;0;1;25;0;1;0.9707381423815846
CLIN10509;H;TIPO7;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;1475;0;1;60;0;1;0.9707381423815846
CLIN10510;H;TIPO7;FUEL 1;Media;M;Financiera Marca;CASADO;F;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;2277;0;1;24;0;1;0.9707381423815846
CLIN10511;H;TIPO7;FUEL 1;Media;M;Contado;CASADO;M;Autonomo;Barcelona;SI;NO;NO;Alto;NO DATA;No;NO;3140;0;1;30;0;1;0.9707381423815846
CLIN10512;H;TIPO7;FUEL 1;Media;M;Financiera Marca;EN PAREJA;F;Empresa;Gerona;SI;NO;NO;Alto;NO DATA;No;NO;2277;0;1;24;0;1;0.9707381423815846
CLIN10513;H;TIPO7;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Vizcaya;SI;NO;NO;Alto;NO DATA;No;NO;3140;0;1;34;0;1;0.9707381423815846
CLIN10514;H;TIPO7;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Toledo;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;1475;0;1;33;0;1;0.9707381423815846
CLIN10515;H;TIPO7;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Vizcaya;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;2277;0;1;23;0;1;0.9707381423815846
CLIN10516;H;TIPO7;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Las Palmas;NO;NO;NO;Alto;NO DATA;No;NO;1681;0;2;69;0;1;0.9651453183455987
CLIN10517;H;TIPO7;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Alicante;SI;NO;NO;;NO DATA;No;NO;2277;0;1;36;0;1;0.9707381423815846
CLIN10518;H;TIPO7;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Pontevedra;NO;NO;NO;Medio;NO DATA;No;SI;1886;0;0;36;0;1;0.9490788450793628
CLIN10519;H;TIPO7;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;SI;Alto;NO DATA;Averia muy grave;SI;2125;0;1;58;0;1;0.9707381423815846
CLIN10520;H;TIPO7;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Zaragoza;NO;NO;SI;Medio-Bajo;NO DATA;No;NO;2125;0;0;43;0;1;0.9490788450793628
CLIN10521;H;TIPO7;FUEL 1;Media;M;Financiera Marca;SOLTERO;F;Empresa;Madrid;SI;NO;SI;;NO DATA;No;NO;2277;0;1;53;0;1;0.9707381423815846
CLIN10522;H;TIPO7;FUEL 1;Media;M;Financiera Marca;SOLTERO;F;Empresa;Gerona;NO;NO;SI;Alto;NO DATA;No;NO;2535;0;0;71;0;1;0.9490788450793628
CLIN10523;H;TIPO7;FUEL 1;Media;M;Otros;EN PAREJA;F;Empresa;Alicante;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1886;0;1;40;0;1;0.9707381423815846
CLIN10524;H;TIPO7;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;SI;;NO DATA;No;SI;1886;0;0;37;0;1;0.9490788450793628
CLIN10525;H;TIPO7;FUEL 1;Media;M;Otros;CASADO;F;Empresa;Valencia;NO;NO;NO;;NO DATA;No;NO;1886;0;2;66;0;1;0.9651453183455987
CLIN10526;H;TIPO7;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;SI;;NO DATA;Averia leve;NO;1475;0;1;37;0;1;0.9707381423815846
CLIN10527;H;TIPO7;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Cadiz;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1475;0;0;44;0;1;0.9490788450793628
CLIN10528;H;TIPO7;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Murcia;NO;NO;SI;;NO DATA;No;NO;2535;0;0;27;0;1;0.9490788450793628
CLIN10529;H;TIPO7;FUEL 1;Media;M;Financiera Marca;CASADO;F;Empresa;Salamanca;NO;NO;SI;;NO DATA;No;NO;3802;0;0;69;0;1;0.9490788450793628
CLIN10530;H;TIPO7;FUEL 1;Media;M;Otros;CASADO;F;Funcionario;Santa Cruz de Tenerife;NO;NO;NO;;NO DATA;No;NO;2092;0;1;42;0;1;0.9707381423815846
CLIN10531;H;TIPO7;FUEL 1;Media;M;Financiera Marca;SOLTERO;F;Empresa;La Rioja;SI;NO;SI;;NO DATA;No;NO;1475;0;1;26;0;1;0.9707381423815846
CLIN10532;H;TIPO7;FUEL 1;Media;M;Financiera Marca;CASADO;F;Empresa;Madrid;SI;NO;SI;;NO DATA;No;NO;1475;0;0;56;0;1;0.9490788450793628
CLIN10533;H;TIPO7;FUEL 1;Media;M;Otros;CASADO;F;Empresa;Las Palmas;NO;NO;NO;;NO DATA;No;NO;1681;0;0;50;0;1;0.9490788450793628
CLIN10534;H;TIPO7;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;NO;NO;SI;;NO DATA;No;NO;2535;0;1;45;0;1;0.9707381423815846
CLIN10535;H;TIPO7;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;SI;;NO DATA;No;SI;2125;0;1;44;0;1;0.9707381423815846
CLIN10536;H;TIPO7;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Santa Cruz de Tenerife;NO;NO;NO;;NO DATA;No;SI;1681;0;1;65;0;1;0.9707381423815846
CLIN10537;H;TIPO7;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Pontevedra;NO;NO;NO;;NO DATA;No;NO;1475;0;0;33;0;1;0.9490788450793628
CLIN10538;H;TIPO7;FUEL 1;Media;M;Financiera Marca;CASADO;F;Empresa;Barcelona;SI;NO;SI;;NO DATA;No;NO;1886;0;1;60;0;1;0.9707381423815846
CLIN10539;H;TIPO7;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;;NO DATA;No;NO;1475;0;0;69;0;1;0.9490788450793628
CLIN10540;H;TIPO7;FUEL 1;Media;A;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;;NO DATA;Averia leve;NO;2277;0;1;32;0;1;0.9707381423815846
CLIN10541;H;TIPO7;FUEL 1;Media;A;Financiera Marca;CASADO;M;Empresa;Lerida;NO;NO;SI;Medio-Bajo;NO DATA;No;NO;2125;0;1;51;0;1;0.9707381423815846
CLIN10542;H;TIPO7;FUEL 1;Media;A;Financiera Marca;SOLTERO;M;Empresa;Guipuzcua;SI;NO;SI;;NO DATA;No;NO;1886;0;0;54;0;1;0.9490788450793628
CLIN10543;H;TIPO7;FUEL 1;Media;A;Contado;CASADO;F;Empresa;Gerona;SI;NO;NO;;NO DATA;No;NO;1475;0;1;43;0;1;0.9707381423815846
CLIN10544;H;TIPO7;FUEL 1;Media;A;Financiera Marca;CASADO;M;Empresa;Pontevedra;NO;NO;SI;;NO DATA;No;NO;2125;0;1;67;0;1;0.9707381423815846
CLIN10545;H;TIPO7;FUEL 1;Media;A;Financiera Marca;CASADO;M;Empresa;Albacete;NO;NO;SI;;NO DATA;No;NO;2125;0;2;40;0;1;0.9651453183455987
CLIN10546;H;TIPO7;FUEL 1;Media;A;Otros;CASADO;F;Empresa;Valencia;NO;NO;NO;;NO DATA;No;NO;1475;0;0;68;0;1;0.9490788450793628
CLIN10547;H;TIPO7;FUEL 1;Media;A;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;;NO DATA;No;NO;1475;0;1;70;0;1;0.9707381423815846
CLIN10548;H;TIPO7;FUEL 1;Media;A;Contado;CASADO;F;Empresa;Alicante;NO;NO;NO;;NO DATA;No;NO;1475;0;1;54;0;1;0.9707381423815846
CLIN10549;H;TIPO7;FUEL 1;Media;A;Otros;CASADO;F;Empresa;Santa Cruz de Tenerife;NO;NO;NO;;NO DATA;No;NO;1681;0;1;36;0;1;0.9707381423815846
CLIN10550;H;TIPO7;FUEL 1;Media;A;Financiera Marca;EN PAREJA;M;Empresa;Alicante;SI;NO;SI;;NO DATA;No;NO;1475;0;1;30;0;1;0.9707381423815846
CLIN10551;H;TIPO7;FUEL 1;Media;A;Contado;SOLTERO;M;Funcionario;Burgos;NO;NO;NO;;NO DATA;No;NO;1475;0;0;48;0;1;0.9490788450793628
CLIN10552;H;TIPO7;FUEL 1;Media;A;Contado;CASADO;M;Empresa;Toledo;NO;NO;NO;;NO DATA;No;NO;1475;0;1;31;0;1;0.9707381423815846
CLIN10553;H;TIPO7;FUEL 1;Media;A;Financiera Marca;CASADO;M;Empresa;Barcelona;NO;NO;SI;;NO DATA;No;NO;2125;0;0;40;0;1;0.9490788450793628
CLIN10554;H;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Alicante;SI;NO;NO;Medio-Bajo;NO DATA;No;SI;1533;0;0;32;0;1;0.9490788450793628
CLIN10555;H;TIPO7;FUEL 2;Media;M;Financiera Marca;SOLTERO;F;Empresa;Pontevedra;SI;NO;SI;Alto;NO DATA;No;NO;1533;0;2;24;0;1;0.9651453183455987
CLIN10556;H;TIPO7;FUEL 2;Media;M;Otros;CASADO;F;Empresa;Zaragoza;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;1533;0;1;46;0;1;0.9707381423815846
CLIN10558;H;TIPO7;FUEL 2;Media;M;Financiera Marca;EN PAREJA;M;Empresa;Vizcaya;NO;NO;SI;;NO DATA;No;NO;2608;0;0;23;0;1;0.9490788450793628
CLIN10559;H;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Cordoba;NO;NO;SI;Medio;NO DATA;No;NO;1533;0;0;60;0;1;0.9490788450793628
CLIN10560;H;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;SI;;NO DATA;No;NO;1533;0;1;27;0;1;0.9707381423815846
CLIN10561;H;TIPO7;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Teruel;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1533;0;1;26;0;1;0.9707381423815846
CLIN10562;H;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;SI;Alto;NO DATA;No;NO;1533;0;1;22;0;1;0.9707381423815846
CLIN10563;H;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Pontevedra;NO;NO;SI;Medio-Bajo;NO DATA;No;NO;2183;0;0;35;0;1;0.9490788450793628
CLIN10564;H;TIPO7;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;;NO DATA;No;NO;1533;0;0;21;0;1;0.9490788450793628
CLIN10565;H;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Pontevedra;SI;NO;SI;;NO DATA;No;NO;1533;0;1;22;0;1;0.9707381423815846
CLIN10566;H;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;NO;NO;SI;;NO DATA;Averia grave;NO;2183;0;1;69;0;1;0.9707381423815846
CLIN10567;H;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;NO;NO;SI;;NO DATA;No;NO;3274;0;1;65;0;1;0.9707381423815846
CLIN10568;H;TIPO7;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Guipuzcua;SI;NO;SI;;NO DATA;No;NO;1533;0;1;45;0;1;0.9707381423815846
CLIN10569;H;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Toledo;NO;NO;NO;;NO DATA;No;NO;1533;0;0;30;0;1;0.9490788450793628
CLIN10570;H;TIPO7;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Valencia;NO;NO;NO;;NO DATA;No;NO;1533;0;1;55;0;1;0.9707381423815846
CLIN10571;H;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;SI;;NO DATA;No;NO;1533;0;0;70;0;1;0.9490788450793628
CLIN10572;H;TIPO7;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Gerona;SI;NO;SI;;NO DATA;No;NO;4115;0;1;62;0;1;0.9707381423815846
CLIN10573;H;TIPO7;FUEL 1;Media;M;Financiera Marca;CASADO;F;Empresa;Barcelona;NO;NO;SI;;NO DATA;No;NO;2125;0;1;54;0;1;0.9707381423815846
CLIN10574;H;TIPO7;FUEL 1;Media;A;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;1475;0;1;40;0;1;0.9707381423815846
CLIN10575;H;TIPO7;FUEL 1;Media;A;Financiera Marca;CASADO;M;Empresa;Valencia;NO;NO;SI;;NO DATA;No;NO;2125;0;0;33;0;1;0.9490788450793628
CLIN10576;H;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;SI;1475;0;2;22;0;1;0.9651453183455987
CLIN10577;H;TIPO7;FUEL 2;Media;A;Financiera Marca;CASADO;F;Empresa;Barcelona;SI;NO;SI;;NO DATA;No;NO;2125;0;0;68;0;1;0.9490788450793628
CLIN10590;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Vizcaya;NO;NO;NO;Medio-Bajo;NO DATA;Averia grave;NO;1546;0;6;61;0;1;0.9576522270828869
CLIN10643;D;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Funcionario;Cadiz;NO;NO;NO;Medio;NO DATA;No;NO;2561;0;5;71;0;1;0.9524389390735983
CLIN10657;D;TIPO6;FUEL 2;Media;M;Contado;EN PAREJA;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;0;0;9;28;0;1;0.7511041875290518
CLIN10666;D;TIPO1;FUEL 1;Media;M;Otros;EN PAREJA;M;Empresa;Orense;NO;NO;NO;Alto;NO DATA;No;SI;0;0;4;38;0;1;0.8347895345442019
CLIN10670;D;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio;NO DATA;No;NO;927;0;6;51;0;1;0.9576522270828869
CLIN10675;D;TIPO1;FUEL 1;Media;M;Otros;SOLTERO;M;Empresa;Sevilla;NO;NO;NO;Medio;NO DATA;No;NO;2877;0;5;25;0;1;0.9524389390735983
CLIN10679;D;TIPO1;FUEL 1;Media;M;Financiera Banco;SOLTERO;M;Empresa;Sevilla;NO;NO;NO;Alto;NO DATA;No;NO;2706;0;7;33;0;1;0.9497206589499121
CLIN10687;D;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Alicante;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;0;0;7;23;0;1;0.8836353672978673
CLIN10773;D;TIPO1;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Sevilla;NO;NO;NO;Otros;NO DATA;No;NO;6597;0;4;38;0;1;0.9572357925212912
CLIN10795;D;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Castellon;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;3884;0;3;48;0;1;0.9644071340063225
CLIN10816;D;TIPO6;FUEL 1;Alta;A;Contado;CASADO;M;Empresa;Alicante;SI;NO;NO;;NO DATA;No;NO;2868;0;2;37;0;1;0.9651453183455987
CLIN10817;D;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;6686;0;2;61;0;1;0.9651453183455987
CLIN10835;D;TIPO6;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Almeria;NO;NO;NO;;NO DATA;Averia grave;NO;4796;0;1;68;0;1;0.9707381423815846
CLIN10839;D;TIPO6;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Castellon;NO;NO;SI;;NO DATA;No;NO;5498;0;1;32;0;1;0.9707381423815846
CLIN10842;D;TIPO6;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Madrid;NO;NO;SI;;NO DATA;No;SI;10538;0;1;36;0;1;0.9707381423815846
CLIN10843;D;TIPO6;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Alicante;SI;NO;SI;;NO DATA;No;NO;4507;0;0;53;0;1;0.9490788450793628
CLIN10844;D;TIPO6;FUEL 2;Alta;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;SI;Medio;NO DATA;Averia muy grave;SI;5096;0;2;36;0;1;0.9651453183455987
CLIN10846;D;TIPO6;FUEL 2;Alta;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;;NO DATA;No;NO;7392;0;2;55;0;1;0.9651453183455987
CLIN10847;D;TIPO6;FUEL 2;Alta;M;Financiera Marca;CASADO;M;Empresa;Orense;NO;NO;SI;;NO DATA;No;NO;7200;0;1;30;0;1;0.9707381423815846
CLIN10848;D;TIPO6;FUEL 2;Alta;M;Financiera Marca;SOLTERO;M;Empresa;Guadalajara;SI;NO;SI;;NO DATA;No;NO;5498;0;1;62;0;1;0.9707381423815846
CLIN10849;D;TIPO6;FUEL 2;Alta;M;Financiera Marca;SOLTERO;M;Empresa;Vizcaya;SI;NO;SI;;NO DATA;No;NO;7026;0;0;55;0;1;0.9490788450793628
CLIN10850;D;TIPO6;FUEL 2;Alta;M;Financiera Marca;CASADO;M;Empresa;Salamanca;NO;NO;SI;;NO DATA;No;NO;5498;0;0;54;0;1;0.9490788450793628
CLIN10853;D;TIPO6;FUEL 1;Alta;A;Financiera Marca;CASADO;M;Empresa;Salamanca;SI;NO;NO;Medio;NO DATA;Averia grave;NO;9196;0;2;63;0;1;0.9651453183455987
CLIN10854;D;TIPO6;FUEL 1;Alta;A;Financiera Marca;SOLTERO;F;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;5321;0;1;39;0;1;0.9707381423815846
CLIN10856;D;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Zaragoza;SI;NO;SI;Alto;NO DATA;No;NO;4507;0;1;38;0;1;0.9707381423815846
CLIN10857;D;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;SI;NO;NO;;NO DATA;No;NO;2868;0;1;56;0;1;0.9707381423815846
CLIN10858;D;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Salamanca;NO;NO;SI;;NO DATA;No;NO;5321;0;0;33;0;1;0.9490788450793628
CLIN10864;D;TIPO8;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Lugo;SI;NO;SI;Alto;NO DATA;No;NO;7200;0;1;57;0;1;0.9707381423815846
CLIN10865;D;TIPO8;FUEL 2;Media;M;Financiera Marca;SOLTERO;F;Autonomo;Burgos;NO;NO;SI;;NO DATA;No;NO;5498;0;0;60;0;1;0.9490788450793628
CLIN10866;D;TIPO8;FUEL 2;Media;M;Financiera Marca;CASADO;M;Funcionario;Zaragoza;SI;NO;SI;;NO DATA;Averia grave;NO;4684;0;0;30;0;1;0.9490788450793628
CLIN10867;D;TIPO8;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Burgos;SI;NO;SI;Medio;NO DATA;Averia leve;NO;6388;0;2;41;0;1;0.9651453183455987
CLIN10868;D;TIPO8;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;;NO DATA;No;NO;5690;0;1;45;0;1;0.9707381423815846
CLIN10869;D;TIPO8;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;4684;0;2;46;0;1;0.9651453183455987
CLIN10870;D;TIPO8;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;SI;;NO DATA;No;NO;4684;0;1;51;0;1;0.9707381423815846
CLIN10871;D;TIPO8;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Jaen;NO;NO;SI;;NO DATA;No;NO;5498;0;1;49;0;1;0.9707381423815846
CLIN10872;D;TIPO8;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;SI;;NO DATA;No;NO;4684;0;0;38;0;1;0.9490788450793628
CLIN10876;D;TIPO8;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Alava;NO;NO;SI;;NO DATA;No;NO;5321;0;0;62;0;1;0.9490788450793628
CLIN10877;D;TIPO8;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;NO;NO;SI;Alto;NO DATA;No;NO;5321;0;2;27;0;1;0.9651453183455987
CLIN10878;D;TIPO8;FUEL 1;Media;M;Financiera Marca;SOLTERO;M;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;7026;0;1;43;0;1;0.9707381423815846
CLIN10879;D;TIPO8;FUEL 2;Alta;A;Contado;CASADO;M;Empresa;Valencia;NO;NO;NO;Alto;NO DATA;No;NO;2868;0;1;71;0;1;0.9707381423815846
CLIN10880;D;TIPO8;FUEL 2;Alta;A;Contado;CASADO;M;Empresa;Asturias;SI;NO;NO;Alto;NO DATA;No;NO;2868;0;2;56;0;1;0.9651453183455987
CLIN10906;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Guipuzcua;SI;NO;NO;;NO DATA;No;NO;3054;0;2;32;0;1;0.9651453183455987
CLIN10944;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Barcelona;SI;NO;NO;Alto;NO DATA;Averia grave;SI;3347;0;4;55;0;1;0.9572357925212912
CLIN10950;I;TIPO7;FUEL 2;Media;M;Financiera Marca;SOLTERO;F;Empresa;Zaragoza;SI;NO;NO;Medio;NO DATA;Averia leve;NO;3347;0;3;47;0;1;0.9644071340063225
CLIN10973;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;F;Empresa;Zaragoza;SI;NO;NO;;NO DATA;Averia muy grave;SI;2131;0;2;44;0;1;0.9651453183455987
CLIN10997;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Autonomo;Valencia;NO;NO;NO;Medio-Bajo;NO DATA;Averia grave;NO;2131;0;2;71;0;1;0.9651453183455987
CLIN11013;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Asturias;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2131;0;2;69;0;1;0.9651453183455987
CLIN11022;I;TIPO7;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Zaragoza;SI;NO;NO;Medio;NO DATA;No;NO;5629;0;2;69;0;1;0.9651453183455987
CLIN11024;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Santa Cruz de Tenerife;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2131;0;1;37;0;1;0.9707381423815846
CLIN11025;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Zaragoza;NO;NO;NO;Medio;NO DATA;Averia leve;NO;2131;0;1;50;0;1;0.9707381423815846
CLIN11029;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Gerona;SI;NO;NO;Medio;NO DATA;No;SI;3135;0;2;45;0;1;0.9651453183455987
CLIN11034;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Guipuzcua;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;3135;0;1;43;0;1;0.9707381423815846
CLIN11038;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Vizcaya;NO;NO;NO;Medio-Bajo;NO DATA;Averia grave;NO;2131;0;0;32;0;1;0.9490788450793628
CLIN11039;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Zaragoza;SI;NO;NO;Alto;NO DATA;No;NO;3135;0;2;41;0;1;0.9651453183455987
CLIN11041;I;TIPO7;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Madrid;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;3135;0;2;41;0;1;0.9651453183455987
CLIN11047;I;TIPO7;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Valencia;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2131;0;1;39;0;1;0.9707381423815846
CLIN11048;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Funcionario;Vizcaya;NO;NO;SI;;NO DATA;Averia grave;NO;3996;0;1;33;0;1;0.9707381423815846
CLIN11050;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Ciudad Real;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2131;0;1;33;0;1;0.9707381423815846
CLIN11052;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Valencia;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;3135;0;1;43;0;1;0.9707381423815846
CLIN11053;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Vizcaya;SI;NO;NO;Alto;NO DATA;No;NO;2131;0;1;33;0;1;0.9707381423815846
CLIN11056;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Cadiz;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;2131;0;1;45;0;1;0.9707381423815846
CLIN11059;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Pontevedra;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;3135;0;1;46;0;1;0.9707381423815846
CLIN11060;I;TIPO7;FUEL 2;Media;M;Financiera Marca;SOLTERO;F;Empresa;Madrid;SI;NO;NO;Alto;NO DATA;No;NO;3135;0;1;21;0;1;0.9707381423815846
CLIN11061;I;TIPO7;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Albacete;NO;NO;SI;;NO DATA;No;NO;2966;0;1;21;0;1;0.9707381423815846
CLIN11063;I;TIPO7;FUEL 2;Media;M;Contado;OTROS;F;Empresa;Almeria;NO;NO;NO;Alto;NO DATA;No;NO;2131;0;0;53;0;1;0.9490788450793628
CLIN11064;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Funcionario;Gerona;SI;NO;SI;Medio;NO DATA;No;NO;2966;0;0;53;0;1;0.9490788450793628
CLIN11065;I;TIPO7;FUEL 2;Media;M;Financiera Marca;SOLTERO;F;Empresa;Madrid;SI;NO;NO;Alto;NO DATA;No;NO;5629;0;1;43;0;1;0.9707381423815846
CLIN11066;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;NO DATA;No;SI;3135;0;1;32;0;1;0.9707381423815846
CLIN11067;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;No;NO;2131;0;0;28;0;1;0.9490788450793628
